,name,resource,category,license,homepage,description,projectrank,show,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,github_release_downloads,maven_id,maven_url,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,gitlab_id,gitlab_url,ignore,docs_url
226,paper-data-redundancy,,datasets,BSD-3-Clause,https://github.com/mathsphy/paper-data-redundancy,Codes and data for the paper On the redundancy in large material datasets: efficient and robust learning with less data.,7,False,"['small-data', 'single-paper']",mathsphy/paper-data-redundancy,https://github.com/mathsphy/paper-data-redundancy,2023-06-10 15:00:28,2023-10-11 14:09:06.000,2023-09-12 17:11:30,14.0,10.0,,1.0,,,,3.0,2023-10-11 14:09:07,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
227,COSMO Software Cookbook,,educational,BSD-3-Clause,https://github.com/lab-cosmo/software-cookbook,The COSMO cookbook contains recipes for atomic-scale modelling for materials and molecules.,7,False,,lab-cosmo/software-cookbook,https://github.com/lab-cosmo/software-cookbook,2023-05-23 10:33:47,2023-10-27 06:42:00.000,2023-10-27 06:30:34,35.0,12.0,1.0,13.0,27.0,2.0,1.0,3.0,,,,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
228,MEGAN: Multi Explanation Graph Attention Student,,xai,MIT,https://github.com/aimat-lab/graph_attention_student,Minimal implementation of graph attention student model architecture.,7,False,,aimat-lab/graph_attention_student,https://github.com/aimat-lab/graph_attention_student,2022-07-28 06:22:50,2023-11-20 09:38:47.000,2023-11-20 09:38:42,34.0,10.0,1.0,3.0,1.0,,,3.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
229,MEGAN,,xai,MIT,https://github.com/aimat-lab/graph_attention_student,Minimal implementation of graph attention student model architecture.,7,False,"['xai', 'rep-learn']",aimat-lab/graph_attention_student,https://github.com/aimat-lab/graph_attention_student,2022-07-28 06:22:50,2023-11-20 09:38:47.000,2023-11-20 09:38:42,34.0,10.0,1.0,3.0,1.0,,,3.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
230,2DMD dataset,,datasets,Apache-2.0,https://github.com/HSE-LAMBDA/ai4material_design/blob/main/docs/DATA.md,"Code for Kazeev, N., Al-Maeeni, A.R., Romanov, I. et al. Sparse representation for machine learning the properties of..",7,False,['material-defect'],HSE-LAMBDA/ai4material_design,https://github.com/HSE-LAMBDA/ai4material_design,2021-03-25 10:06:20,2023-11-21 11:30:42.000,2023-11-21 11:30:33,1118.0,2.0,1.0,7.0,28.0,,12.0,2.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
231,ai4material_design,,rep-learn,Apache-2.0,https://github.com/HSE-LAMBDA/ai4material_design,"Code for Kazeev, N., Al-Maeeni, A.R., Romanov, I. et al. Sparse representation for machine learning the properties of..",7,False,"['pre-trained', 'material-defect']",HSE-LAMBDA/ai4material_design,https://github.com/HSE-LAMBDA/ai4material_design,2021-03-25 10:06:20,2023-11-21 11:30:42.000,2023-11-21 11:30:33,1118.0,2.0,1.0,7.0,28.0,,12.0,2.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
232,ML4pXRDs,,rep-learn,MIT,https://github.com/aimat-lab/ML4pXRDs,Contains code to train neural networks based on simulated powder XRDs from synthetic crystals.,7,True,"['xrd', 'single-paper']",aimat-lab/ML4pXRDs,https://github.com/aimat-lab/ML4pXRDs,2022-12-01 16:24:29,2023-07-14 08:17:06.000,2023-07-14 08:17:04,1320.0,,,3.0,,,,,2023-03-22 11:04:31,1.0,1.0,,,,,,,,0.0,,,,3.0,,,,,,2.0,,,,,,,,,,,
233,The Collection of Database and Dataset Resources in Materials Science,,community,,https://github.com/sedaoturak/data-resources-for-materials-science,"A list of databases, datasets and books/handbooks where you can find materials properties for machine learning..",6,True,['datasets'],sedaoturak/data-resources-for-materials-science,https://github.com/sedaoturak/data-resources-for-materials-science,2021-02-20 06:38:45,2023-11-03 12:16:07.000,2023-11-03 12:16:07,28.0,2.0,28.0,10.0,1.0,,1.0,187.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
234,GEOM,,datasets,,https://github.com/learningmatter-mit/geom,GEOM: Energy-annotated molecular conformations.,6,False,['drug-discovery'],learningmatter-mit/geom,https://github.com/learningmatter-mit/geom,2020-06-03 17:58:37,2022-04-24 18:57:39.000,2022-04-24 18:57:39,95.0,,18.0,9.0,,1.0,10.0,155.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
235,EquiformerV2,,rep-learn,MIT,https://github.com/atomicarchitects/equiformer_v2,[arXiv23] EquiformerV2: Improved Equivariant Transformer for Scaling to Higher-Degree Representations.,6,True,,atomicarchitects/equiformer_v2,https://github.com/atomicarchitects/equiformer_v2,2023-06-21 07:09:58,2023-12-02 16:53:28.000,2023-12-02 16:53:11,9.0,1.0,14.0,4.0,,7.0,,93.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
236,COATI,,generative,Apache 2.0,https://github.com/terraytherapeutics/COATI,COATI: multi-modal contrastive pre-training for representing and traversing chemical space.,6,True,"['drug-discovery', 'pre-trained', 'rep-learn']",terraytherapeutics/COATI,https://github.com/terraytherapeutics/COATI,2023-08-11 14:56:39,2023-10-27 16:55:39.000,2023-10-27 16:55:39,13.0,3.0,5.0,2.0,3.0,,,59.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
237,Applied AI for Materials,,educational,,https://github.com/WardLT/applied-ai-for-materials,Course materials for Applied AI for Materials Science and Engineering.,6,False,,WardLT/applied-ai-for-materials,https://github.com/WardLT/applied-ai-for-materials,2020-10-12 19:39:06,2022-03-12 02:26:58.000,2022-03-12 02:26:41,107.0,,29.0,4.0,13.0,5.0,,50.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
238,ANI-1x Datasets,,datasets,MIT,https://github.com/aiqm/ANI1x_datasets,"The ANI-1ccx and ANI-1x data sets, coupled-cluster and density functional theory properties for organic molecules.",6,False,,aiqm/ANI1x_datasets,https://github.com/aiqm/ANI1x_datasets,2019-09-17 18:19:28,2022-04-11 17:25:55.000,2022-04-11 17:25:55,12.0,,5.0,6.0,,2.0,3.0,48.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
239,DeepDFT,,ml-dft,MIT,https://github.com/peterbjorgensen/DeepDFT,Official implementation of DeepDFT model.,6,True,,peterbjorgensen/DeepDFT,https://github.com/peterbjorgensen/DeepDFT,2020-11-03 11:51:15,2023-02-28 15:37:49.000,2023-02-28 15:37:37,128.0,,8.0,1.0,,,3.0,42.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
240,MACE-Jax,,ml-iap,MIT,https://github.com/ACEsuit/mace-jax,Equivariant machine learning interatomic potentials in JAX.,6,True,,ACEsuit/mace-jax,https://github.com/ACEsuit/mace-jax,2023-02-06 12:10:16,2023-10-04 08:07:35.000,2023-10-04 08:07:35,207.0,1.0,1.0,10.0,1.0,2.0,1.0,37.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
241,DeepH-E3,,ml-dft,MIT,https://github.com/Xiaoxun-Gong/DeepH-E3,General framework for E(3)-equivariant neural network representation of density functional theory Hamiltonian.,6,True,['magnetism'],Xiaoxun-Gong/DeepH-E3,https://github.com/Xiaoxun-Gong/DeepH-E3,2023-03-16 11:25:58,2023-04-04 13:27:01.000,2023-04-04 13:26:27,16.0,,10.0,5.0,,3.0,6.0,37.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
242,COMP6 Benchmark dataset,,datasets,MIT,https://github.com/isayev/COMP6,COMP6 Benchmark dataset for ML potentials.,6,False,,isayev/COMP6,https://github.com/isayev/COMP6,2017-12-29 16:58:35,2018-07-09 23:56:35.000,2018-07-09 23:56:34,27.0,,4.0,5.0,,2.0,1.0,36.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
243,milad,,rep-eng,GPL-3.0,https://github.com/muhrin/milad,Moment Invariants Local Atomic Descriptor.,6,True,['generative'],muhrin/milad,https://github.com/muhrin/milad,2020-04-23 09:14:24,2022-12-03 10:40:05.000,2022-12-03 10:39:59,110.0,,1.0,4.0,,,,27.0,,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
244,MACE-Layer,,rep-learn,MIT,https://github.com/ACEsuit/mace-layer,Higher order equivariant graph neural networks for 3D point clouds.,6,True,,ACEsuit/mace-layer,https://github.com/ACEsuit/mace-layer,2022-11-09 17:03:41,2023-06-27 15:32:49.000,2023-06-06 10:09:58,19.0,,4.0,5.0,2.0,1.0,,26.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
245,charge_transfer_nnp,,rep-learn,MIT,https://github.com/pfnet-research/charge_transfer_nnp,Graph neural network potential with charge transfer.,6,False,['electrostatics'],pfnet-research/charge_transfer_nnp,https://github.com/pfnet-research/charge_transfer_nnp,2022-04-06 01:48:18,2022-04-06 01:53:35.000,2022-04-06 01:53:22,1.0,,6.0,13.0,,,,24.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
246,Mat2Spec,,ml-dft,MIT,https://github.com/gomes-lab/Mat2Spec,,6,False,['spectroscopy'],gomes-lab/Mat2Spec,https://github.com/gomes-lab/Mat2Spec,2022-01-17 11:45:57,2022-04-17 17:12:29.000,2022-04-17 17:12:29,8.0,,9.0,,,,,24.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
247,ALF,,ml-iap,https://github.com/lanl/ALF/blob/main/LICENSE,https://github.com/lanl/ALF,A framework for performing active learning for training machine-learned interatomic potentials.,6,True,['active-learning'],lanl/alf,https://github.com/lanl/ALF,2023-01-04 23:13:24,2023-09-26 19:47:46.000,2023-08-04 15:53:59,139.0,,9.0,7.0,25.0,,,20.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
248,GLAMOUR,,rep-learn,MIT,https://github.com/learningmatter-mit/GLAMOUR,Graph Learning over Macromolecule Representations.,6,True,['single-paper'],learningmatter-mit/GLAMOUR,https://github.com/learningmatter-mit/GLAMOUR,2021-08-20 18:16:40,2022-12-31 17:56:21.000,2022-12-31 17:56:21,14.0,,6.0,3.0,,,8.0,18.0,2021-08-23 18:58:52,0.1,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
249,SA-GPR,,rep-eng,LGPL-3.0,https://github.com/dilkins/TENSOAP,Public repository for symmetry-adapted Gaussian Process Regression (SA-GPR).,6,False,['lang-c'],dilkins/TENSOAP,https://github.com/dilkins/TENSOAP,2020-05-04 14:19:01,2023-04-07 09:58:08.000,2022-09-29 09:30:45,25.0,,9.0,3.0,10.0,2.0,5.0,14.0,2020-12-17 16:51:47,2020.0,1.0,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
250,NICE,,rep-eng,MIT,https://github.com/lab-cosmo/nice,NICE (N-body Iteratively Contracted Equivariants) is a set of tools designed for the calculation of invariant and..,6,True,,lab-cosmo/nice,https://github.com/lab-cosmo/nice,2020-07-03 08:47:41,2023-05-01 09:22:21.000,2023-05-01 09:21:56,231.0,,2.0,6.0,7.0,2.0,1.0,12.0,,,1.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
251,testing-framework,,ml-iap,,https://github.com/libAtoms/testing-framework,The purpose of this repository is to aid the testing of a large number of interatomic potentials for a variety of..,6,False,['benchmarking'],libAtoms/testing-framework,https://github.com/libAtoms/testing-framework,2020-03-04 11:43:15,2022-02-10 17:23:46.000,2022-02-10 17:23:46,225.0,,6.0,16.0,10.0,5.0,3.0,11.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
252,CatGym,,reinforcement-learning,GPL,https://github.com/ulissigroup/catgym,Surface segregation using Deep Reinforcement Learning.,6,False,,ulissigroup/catgym,https://github.com/ulissigroup/catgym,2019-08-06 19:25:27,2021-08-30 17:05:36.000,2021-08-30 17:05:32,162.0,,2.0,4.0,,1.0,,10.0,,,,7.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
253,AGOX,,materials-discovery,GPL-3.0,https://gitlab.com/agox/agox,AGOX is a package for global optimization of atomic system using e.g. the energy calculated from density functional..,6,False,['structure-optimization'],,,2022-03-08 09:08:13,2022-03-08 09:08:13.000,,,,4.0,,,10.0,7.0,10.0,,,2.0,,agox,,,,https://pypi.org/project/agox,53.0,53.0,,,,2.0,,,,,,,,,,,,,,agox/agox,https://gitlab.com/agox/agox,,
254,ACEHAL,,active-learning,,https://github.com/ACEsuit/ACEHAL,Hyperactive Learning (HAL) Python interface for building Atomic Cluster Expansion potentials.,6,True,['lang-julia'],ACEsuit/ACEHAL,https://github.com/ACEsuit/ACEHAL,2023-02-24 17:33:47,2023-10-01 12:19:41.000,2023-09-21 21:50:43,121.0,14.0,2.0,5.0,15.0,4.0,6.0,9.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
255,PANNA,,ml-iap,MIT,https://gitlab.com/PANNAdevs/panna,A package to train and validate all-to-all connected network models for BP[1] and modified-BP[2] type local atomic..,6,False,['benchmarking'],,,2018-11-09 10:47:48,2018-11-09 10:47:48.000,,,,10.0,,,,,7.0,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,PANNAdevs/panna,https://gitlab.com/PANNAdevs/panna,,
256,fplib,,rep-eng,MIT,https://github.com/zhuligs/fplib,a fingerprint library.,6,False,"['lang-c', 'single-paper']",zhuligs/fplib,https://github.com/zhuligs/fplib,2015-09-07 08:18:27,2022-02-09 05:31:21.000,2022-02-09 05:31:12,37.0,,2.0,3.0,,,3.0,7.0,2021-02-03 21:40:23,pub,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
257,SOAPxx,,rep-eng,GPL-2.0,https://github.com/capoe/soapxx,A SOAP implementation.,6,False,['lang-cpp'],capoe/soapxx,https://github.com/capoe/soapxx,2016-03-29 10:00:00,2020-03-27 13:47:44.000,2020-03-27 13:47:36,289.0,,3.0,3.0,1.0,,2.0,7.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
258,SciGlass,,datasets,MIT,https://github.com/drcassar/SciGlass,The database contains a vast set of data on the properties of glass materials.,6,True,,drcassar/SciGlass,https://github.com/drcassar/SciGlass,2019-06-19 19:36:32,2023-08-27 13:46:44.000,2023-08-27 13:46:44,28.0,,3.0,1.0,,,,6.0,2023-08-27 13:48:09,2.0.1,1.0,2.0,,,,,,,0.0,,,,3.0,,,,,,3.0,,,,,,,,,,,
259,COSMO Toolbox,,math,,https://github.com/lab-cosmo/toolbox,Assorted libraries and utilities for atomistic simulation analysis.,6,True,['lang-cpp'],lab-cosmo/toolbox,https://github.com/lab-cosmo/toolbox,2014-05-20 11:23:13,2023-06-23 15:07:59.000,2023-06-23 15:07:29,106.0,,5.0,26.0,1.0,,,6.0,,,,9.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
260,pyLODE,,rep-eng,Apache-2.0,https://github.com/ceriottm/lode,Pythonic implementation of LOng Distance Equivariants.,6,False,['electrostatics'],ceriottm/lode,https://github.com/ceriottm/lode,2022-01-19 17:01:38,2023-07-05 09:57:29.000,2023-07-05 09:57:14,241.0,,1.0,3.0,,1.0,,2.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
261,Visual Graph Datasets,,datasets,MIT,https://github.com/aimat-lab/visual_graph_datasets,Datasets for the training of graph neural networks (GNNs) and subsequent visualization of attributional explanations..,6,False,,aimat-lab/visual_graph_datasets,https://github.com/aimat-lab/visual_graph_datasets,2023-06-01 11:33:18,2023-11-15 13:38:38.000,2023-11-15 13:38:25,32.0,28.0,1.0,3.0,,,,1.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
262,Computational Autonomy for Materials Discovery (CAMD),,materials-discovery,Apache-2.0,https://github.com/ulissigroup/CAMD,Agent-based sequential learning software for materials discovery.,6,False,,ulissigroup/CAMD,https://github.com/ulissigroup/CAMD,2023-01-10 19:42:57,2023-01-10 19:49:35.000,2023-01-10 19:49:13,1336.0,,,1.0,,,,1.0,,,,17.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
263,"Data Handling, DoE and Statistical Analysis for Material Chemists",,educational,GPL-3.0,https://github.com/Teoroo-CMC/DoE_Course_Material,"Notebooks for workshops of DoE course, hosted by the Computational Materials Chemistry group at Uppsala University.",6,True,,Teoroo-CMC/DoE_Course_Material,https://github.com/Teoroo-CMC/DoE_Course_Material,2023-05-22 08:11:41,2023-06-26 12:48:17.000,2023-06-26 12:48:15,157.0,,13.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
264,Per-site PAiNN,,rep-learn,MIT,https://github.com/learningmatter-mit/per-site_painn,Fork of PaiNN for PerovskiteOrderingGCNNs.,6,True,"['probabilistic', 'pre-trained', 'single-paper']",learningmatter-mit/per-site_painn,https://github.com/learningmatter-mit/per-site_painn,2023-06-04 14:23:49,2023-06-05 17:35:19.000,2023-06-05 17:30:34,123.0,,,,,,,,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
265,tensorfieldnetworks,,rep-learn,MIT,https://github.com/tensorfieldnetworks/tensorfieldnetworks,,5,False,,tensorfieldnetworks/tensorfieldnetworks,https://github.com/tensorfieldnetworks/tensorfieldnetworks,2018-02-09 23:18:13,2020-01-07 17:22:16.000,2020-01-07 17:22:15,10.0,,28.0,9.0,2.0,,2.0,144.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
266,AI4Science101,,educational,,https://github.com/deepmodeling/AI4Science101,AI for Science.,5,False,,deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,2022-06-19 02:26:48,2022-09-04 02:06:18.000,2022-09-04 02:06:18,139.0,,12.0,10.0,28.0,,1.0,72.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
267,SchNOrb,,ml-wft,MIT,https://github.com/atomistic-machine-learning/SchNOrb,Unifying machine learning and quantum chemistry with a deep neural network for molecular wavefunctions.,5,False,,atomistic-machine-learning/SchNOrb,https://github.com/atomistic-machine-learning/SchNOrb,2019-09-17 12:41:48,2019-09-17 14:31:47.000,2019-09-17 14:31:19,2.0,,18.0,5.0,,1.0,,55.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
268,Machine Learning for Materials Hard and Soft,,educational,,https://github.com/CompPhysVienna/MLSummerSchoolVienna2022,ESI-DCAFM-TACO-VDSP Summer School on Machine Learning for Materials Hard and Soft.,5,False,,CompPhysVienna/MLSummerSchoolVienna2022,https://github.com/CompPhysVienna/MLSummerSchoolVienna2022,2022-07-01 08:42:41,2022-07-22 08:10:24.000,2022-07-22 08:10:24,49.0,,17.0,1.0,14.0,,,33.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
269,Autobahn,,rep-learn,MIT,https://github.com/risilab/Autobahn,Repository for Autobahn: Automorphism Based Graph Neural Networks.,5,False,,risilab/Autobahn,https://github.com/risilab/Autobahn,2021-03-02 01:14:40,2022-03-01 21:04:09.000,2022-03-01 21:04:04,11.0,,2.0,5.0,,,,28.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
270,MLIP-3,,ml-iap,BSD-2-Clause,https://gitlab.com/ashapeev/mlip-3,MLIP-3: Active learning on atomic environments with Moment Tensor Potentials (MTP).,5,True,['lang-cpp'],,,2023-04-24 14:05:53,2023-04-24 14:05:53.000,,,,3.0,,,15.0,5.0,18.0,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,ashapeev/mlip-3,https://gitlab.com/ashapeev/mlip-3,,
271,EquivariantOperators.jl,,math,MIT,https://github.com/aced-differentiate/EquivariantOperators.jl,,5,False,['lang-julia'],aced-differentiate/EquivariantOperators.jl,https://github.com/aced-differentiate/EquivariantOperators.jl,2021-11-29 03:36:21,2023-09-27 18:34:44.000,2023-09-27 18:34:44,62.0,4.0,,4.0,,,,17.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
272,SCFNN,,rep-learn,MIT,https://github.com/andy90/SCFNN,Self-consistent determination of long-range electrostatics in neural network potentials.,5,False,"['lang-cpp', 'electrostatics', 'single-paper']",andy90/SCFNN,https://github.com/andy90/SCFNN,2021-09-22 12:02:00,2022-01-30 02:29:03.000,2022-01-24 09:40:40,10.0,,8.0,2.0,,,,15.0,2022-01-30 02:29:04,1.0.0,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
273,rxngenerator,,generative,MIT,https://github.com/tsudalab/rxngenerator,A generative model for molecular generation via multi-step chemical reactions.,5,False,,tsudalab/rxngenerator,https://github.com/tsudalab/rxngenerator,2021-06-18 07:44:53,2022-08-09 07:21:44.000,2022-08-09 07:21:05,16.0,,2.0,9.0,2.0,1.0,,12.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
274,FieldSchNet,,rep-learn,MIT,https://github.com/atomistic-machine-learning/field_schnet,,5,False,,atomistic-machine-learning/field_schnet,https://github.com/atomistic-machine-learning/field_schnet,2020-11-18 10:26:59,2022-05-19 09:28:38.000,2022-05-19 09:28:38,26.0,,4.0,3.0,1.0,1.0,,11.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
275,NequIP-JAX,,ml-iap,,https://github.com/mariogeiger/nequip-jax,JAX implementation of the NequIP interatomic potential.,5,True,,mariogeiger/nequip-jax,https://github.com/mariogeiger/nequip-jax,2023-03-08 04:18:28,2023-11-01 20:35:48.000,2023-11-01 20:35:44,39.0,1.0,1.0,1.0,2.0,,,10.0,2023-06-22 22:36:36,1.1.0,3.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
276,charge-density-models,,ml-dft,MIT,https://github.com/ulissigroup/charge-density-models,Tools to build charge density models using ocpmodels.,5,True,,ulissigroup/charge-density-models,https://github.com/ulissigroup/charge-density-models,2022-06-22 13:47:53,2023-11-29 15:07:42.000,2023-11-29 15:07:42,96.0,1.0,3.0,2.0,16.0,,2.0,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
277,CraTENet,,rep-learn,MIT,https://github.com/lantunes/CraTENet,An attention-based deep neural network for thermoelectric transport properties.,5,True,['transport-phenomena'],lantunes/CraTENet,https://github.com/lantunes/CraTENet,2022-06-30 10:40:06,2023-04-05 01:13:22.000,2023-04-05 01:13:11,24.0,,1.0,1.0,,,,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
278,MolSLEPA,,generative,MIT,https://github.com/tsudalab/MolSLEPA,Interpretable Fragment-based Molecule Design with Self-learning Entropic Population Annealing.,5,True,['xai'],tsudalab/MolSLEPA,https://github.com/tsudalab/MolSLEPA,2023-04-10 15:04:55,2023-04-13 12:48:49.000,2023-04-13 12:48:49,11.0,,1.0,8.0,2.0,,,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
279,MAPI_LLM,,language-models,MIT,https://github.com/maykcaldas/MAPI_LLM,A LLM application developed during the LLM March MADNESS Hackathon https://doi.org/10.1039/D3DD00113J.,5,False,['dataset'],maykcaldas/MAPI_LLM,https://github.com/maykcaldas/MAPI_LLM,2023-03-30 04:24:54,2023-06-29 18:48:44.000,2023-06-08 18:46:04,21.0,,1.0,1.0,,,,4.0,2023-06-29 18:48:44,0.0.1,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
280,soap_turbo,,rep-eng,https://github.com/libAtoms/soap_turbo/blob/master/LICENSE.md,https://github.com/libAtoms/soap_turbo,soap_turbo comprises a series of libraries to be used in combination with QUIP/GAP and TurboGAP.,5,False,['lang-fortran'],libAtoms/soap_turbo,https://github.com/libAtoms/soap_turbo,2021-03-19 15:20:25,2023-05-24 09:42:07.000,2023-05-24 09:42:00,36.0,,5.0,7.0,,5.0,3.0,4.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
281,MACE-tutorials,,educational,MIT,https://github.com/ilyes319/mace-tutorials,Another set of tutorials for the MACE interatomic potential by one of the authors.,5,False,"['ml-iap', 'rep-learn', 'md']",ilyes319/mace-tutorials,https://github.com/ilyes319/mace-tutorials,2023-09-11 18:09:18,2023-10-10 11:09:34.000,2023-10-10 11:09:34,5.0,5.0,3.0,1.0,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
282,COSMO tools,,others,,https://github.com/lab-cosmo/cosmo-tools,"Scripts, jupyter nbs, and general helpful stuff from COSMO by COSMO.",5,False,,lab-cosmo/cosmo-tools,https://github.com/lab-cosmo/cosmo-tools,2018-11-06 09:40:00,2023-11-13 06:28:17.000,2023-11-13 06:28:17,60.0,1.0,3.0,22.0,,,,2.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,True,
283,Alchemical learning,,ml-iap,BSD-3-Clause,https://github.com/Luthaf/alchemical-learning,Code for the Modeling high-entropy transition metal alloys with alchemical compression article.,5,False,,Luthaf/alchemical-learning,https://github.com/Luthaf/alchemical-learning,2021-12-02 17:02:00,2023-04-24 18:35:45.000,2023-04-07 10:19:10,120.0,,1.0,6.0,1.0,,4.0,2.0,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
284,linear-regression-benchmarks,,datasets,MIT,https://github.com/BingqingCheng/linear-regression-benchmarks,Data sets used for linear regression benchmarks.,5,False,"['benchmarking', 'single-paper']",BingqingCheng/linear-regression-benchmarks,https://github.com/BingqingCheng/linear-regression-benchmarks,2020-04-16 20:48:28,2022-01-26 08:29:46.000,2022-01-26 08:29:46,24.0,,,3.0,2.0,,,1.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
285,Per-Site CGCNN,,rep-learn,MIT,https://github.com/learningmatter-mit/per-site_cgcnn,Crystal graph convolutional neural networks for predicting material properties.,5,False,"['pre-trained', 'single-paper']",learningmatter-mit/per-site_cgcnn,https://github.com/learningmatter-mit/per-site_cgcnn,2023-05-30 18:59:03,2023-06-05 17:38:46.000,2023-06-05 17:38:41,28.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
286,ACE1Pack.jl,,ml-iap,MIT,https://github.com/ACEsuit/ACE1pack.jl,"Provides convenience functionality for the usage of ACE1.jl, ACEfit.jl, JuLIP.jl for fitting interatomic potentials..",5,True,['lang-julia'],ACEsuit/ACE1pack.jl,https://github.com/ACEsuit/ACE1pack.jl,2023-08-21 16:25:00,2023-08-21 16:30:19.000,2023-08-21 15:48:54,547.0,,,1.0,,,,,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,https://acesuit.github.io/ACE1pack.jl
