,name,resource,category,license,homepage,description,projectrank,show,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,github_release_downloads,maven_id,maven_url,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
225,EquiformerV2,,rep-learn,MIT,https://github.com/atomicarchitects/equiformer_v2,[arXiv23] EquiformerV2: Improved Equivariant Transformer for Scaling to Higher-Degree Representations.,5,True,,atomicarchitects/equiformer_v2,https://github.com/atomicarchitects/equiformer_v2,2023-06-21 07:09:58,2023-07-28 07:30:45.000,2023-07-28 07:30:27,8.0,,14.0,4.0,,7.0,,89.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
226,AI4Science101,,educational,,https://github.com/deepmodeling/AI4Science101,AI for Science.,5,False,,deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,2022-06-19 02:26:48,2022-09-04 02:06:18.000,2022-09-04 02:06:18,139.0,,12.0,10.0,28.0,,1.0,72.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
227,SchNOrb,,ml-wft,MIT,https://github.com/atomistic-machine-learning/SchNOrb,Unifying machine learning and quantum chemistry with a deep neural network for molecular wavefunctions.,5,False,,atomistic-machine-learning/SchNOrb,https://github.com/atomistic-machine-learning/SchNOrb,2019-09-17 12:41:48,2019-09-17 14:31:47.000,2019-09-17 14:31:19,2.0,,17.0,5.0,,1.0,,55.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
228,Machine Learning for Materials Hard and Soft,,educational,,https://github.com/CompPhysVienna/MLSummerSchoolVienna2022,ESI-DCAFM-TACO-VDSP Summer School on Machine Learning for Materials Hard and Soft.,5,False,,CompPhysVienna/MLSummerSchoolVienna2022,https://github.com/CompPhysVienna/MLSummerSchoolVienna2022,2022-07-01 08:42:41,2022-07-22 08:10:24.000,2022-07-22 08:10:24,49.0,,17.0,1.0,14.0,,,33.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
229,Autobahn,,rep-learn,MIT,https://github.com/risilab/Autobahn,Repository for Autobahn: Automorphism Based Graph Neural Networks.,5,False,,risilab/Autobahn,https://github.com/risilab/Autobahn,2021-03-02 01:14:40,2022-03-01 21:04:09.000,2022-03-01 21:04:04,11.0,,2.0,5.0,,,,28.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
230,MLIP-3,,ml-iap,BSD-2-Clause,https://gitlab.com/ashapeev/mlip-3,MLIP-3: Active learning on atomic environments with Moment Tensor Potentials (MTP).,5,True,['lang-cpp'],,,2023-04-24 14:05:53,2023-04-24 14:05:53.000,,,,3.0,,,15.0,5.0,18.0,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,ashapeev/mlip-3,https://gitlab.com/ashapeev/mlip-3,,
231,SCFNN,,rep-learn,MIT,https://github.com/andy90/SCFNN,Self-consistent determination of long-range electrostatics in neural network potentials.,5,False,"['lang-cpp', 'electrostatics', 'single-paper']",andy90/SCFNN,https://github.com/andy90/SCFNN,2021-09-22 12:02:00,2022-01-30 02:29:03.000,2022-01-24 09:40:40,10.0,,8.0,2.0,,,,15.0,2022-01-30 02:29:04,1.0.0,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
232,rxngenerator,,generative,MIT,https://github.com/tsudalab/rxngenerator,A generative model for molecular generation via multi-step chemical reactions.,5,False,,tsudalab/rxngenerator,https://github.com/tsudalab/rxngenerator,2021-06-18 07:44:53,2022-08-09 07:21:44.000,2022-08-09 07:21:05,16.0,,2.0,9.0,2.0,1.0,,12.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
233,FieldSchNet,,rep-learn,MIT,https://github.com/atomistic-machine-learning/field_schnet,,5,False,,atomistic-machine-learning/field_schnet,https://github.com/atomistic-machine-learning/field_schnet,2020-11-18 10:26:59,2022-05-19 09:28:38.000,2022-05-19 09:28:38,26.0,,4.0,3.0,1.0,1.0,,11.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
234,CraTENet,,rep-learn,MIT,https://github.com/lantunes/CraTENet,An attention-based deep neural network for thermoelectric transport properties.,5,True,['transport-phenomena'],lantunes/CraTENet,https://github.com/lantunes/CraTENet,2022-06-30 10:40:06,2023-04-05 01:13:22.000,2023-04-05 01:13:11,24.0,,1.0,1.0,,,,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
235,MolSLEPA,,generative,MIT,https://github.com/tsudalab/MolSLEPA,Interpretable Fragment-based Molecule Design with Self-learning Entropic Population Annealing.,5,True,['xai'],tsudalab/MolSLEPA,https://github.com/tsudalab/MolSLEPA,2023-04-10 15:04:55,2023-04-13 12:48:49.000,2023-04-13 12:48:49,11.0,,1.0,8.0,2.0,,,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
236,COSMO tools,,others,,https://github.com/lab-cosmo/cosmo-tools,"Scripts, jupyter nbs, and general helpful stuff from COSMO by COSMO.",5,False,,lab-cosmo/cosmo-tools,https://github.com/lab-cosmo/cosmo-tools,2018-11-06 09:40:00,2023-11-13 06:28:17.000,2023-11-13 06:28:17,60.0,1.0,3.0,22.0,,,,2.0,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,
237,Alchemical learning,,ml-iap,BSD-3-Clause,https://github.com/Luthaf/alchemical-learning,Code for the Modeling high-entropy transition metal alloys with alchemical compression article.,5,False,,Luthaf/alchemical-learning,https://github.com/Luthaf/alchemical-learning,2021-12-02 17:02:00,2023-04-24 18:35:45.000,2023-04-07 10:19:10,120.0,,1.0,6.0,1.0,,4.0,2.0,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
238,Visual Graph Datasets,,datasets,MIT,https://github.com/aimat-lab/visual_graph_datasets,Datasets for the training of graph neural networks (GNNs) and subsequent visualization of attributional explanations..,5,False,,aimat-lab/visual_graph_datasets,https://github.com/aimat-lab/visual_graph_datasets,2023-06-01 11:33:18,2023-11-15 13:38:38.000,2023-11-15 13:38:25,32.0,28.0,1.0,3.0,,,,1.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
239,linear-regression-benchmarks,,datasets,MIT,https://github.com/BingqingCheng/linear-regression-benchmarks,Data sets used for linear regression benchmarks.,5,False,"['benchmarking', 'single-paper']",BingqingCheng/linear-regression-benchmarks,https://github.com/BingqingCheng/linear-regression-benchmarks,2020-04-16 20:48:28,2022-01-26 08:29:46.000,2022-01-26 08:29:46,24.0,,,3.0,2.0,,,1.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
240,Per-Site CGCNN,,rep-learn,MIT,https://github.com/learningmatter-mit/per-site_cgcnn,Crystal graph convolutional neural networks for predicting material properties.,5,False,"['pre-trained', 'single-paper']",learningmatter-mit/per-site_cgcnn,https://github.com/learningmatter-mit/per-site_cgcnn,2023-05-30 18:59:03,2023-06-05 17:38:46.000,2023-06-05 17:38:41,28.0,,,,,,,1.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
241,ACE1Pack.jl,,ml-iap,MIT,https://github.com/ACEsuit/ACE1pack.jl,"Provides convenience functionality for the usage of ACE1.jl, ACEfit.jl, JuLIP.jl for fitting interatomic potentials..",5,True,['lang-julia'],ACEsuit/ACE1pack.jl,https://github.com/ACEsuit/ACE1pack.jl,2023-08-21 16:25:00,2023-08-21 16:30:19.000,2023-08-21 15:48:54,547.0,,,1.0,,,,,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,https://acesuit.github.io/ACE1pack.jl
242,Per-site PAiNN,,rep-learn,MIT,https://github.com/learningmatter-mit/per-site_painn,Fork of PaiNN for PerovskiteOrderingGCNNs.,5,True,"['probabilistic', 'pre-trained', 'single-paper']",learningmatter-mit/per-site_painn,https://github.com/learningmatter-mit/per-site_painn,2023-06-04 14:23:49,2023-06-05 17:35:19.000,2023-06-05 17:30:34,123.0,,,,,,,,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
243,ML-in-chemistry-101,,educational,,https://github.com/BingqingCheng/ML-in-chemistry-101,The course materials for Machine Learning in Chemistry 101.,4,False,,BingqingCheng/ML-in-chemistry-101,https://github.com/BingqingCheng/ML-in-chemistry-101,2020-02-09 17:47:07,2020-10-19 08:10:31.000,2020-10-19 08:10:30,13.0,,15.0,2.0,,,,57.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
244,Atom2Vec,,rep-learn,,https://github.com/idocx/Atom2Vec,Atom2Vec: a simple way to describe atoms for machine learning.,4,False,,idocx/Atom2Vec,https://github.com/idocx/Atom2Vec,2020-01-18 23:31:47,2022-10-16 05:43:31.000,2021-06-21 16:31:09,3.0,,8.0,1.0,1.0,1.0,1.0,26.0,,,,,atom2vec,,1.0,1.0,https://pypi.org/project/atom2vec,30.0,30.0,,,,3.0,,,,,,,,,,,,,,,,,
245,Graph Transport Network,,rep-learn,https://github.com/gasteigerjo/gtn/blob/main/LICENSE.md,https://github.com/gasteigerjo/gtn,"Graph transport network (GTN), as proposed in Scalable Optimal Transport in High Dimensions for Graph Distances,..",4,False,['transport-phenomena'],gasteigerjo/gtn,https://github.com/gasteigerjo/gtn,2021-07-11 23:36:22,2023-04-26 14:22:00.000,2023-04-26 14:22:00,9.0,,3.0,2.0,,,,15.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
246,glp,,ml-iap,MIT,https://github.com/sirmarcel/glp,tools for graph-based machine-learning potentials in jax.,4,False,,sirmarcel/glp,https://github.com/sirmarcel/glp,2023-03-27 15:19:40,2023-08-07 14:41:10.000,2023-08-07 14:41:05,10.0,,,1.0,2.0,,,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
247,3DSC Database,,datasets,https://github.com/aimat-lab/3DSC/blob/main/LICENSE.md,https://github.com/aimat-lab/3DSC,Repo for the paper publishing the superconductor database with 3D crystal structures.,4,False,"['superconductors', 'materials-discovery']",aimat-lab/3DSC,https://github.com/aimat-lab/3DSC,2021-11-02 09:07:57,2023-07-21 09:28:43.000,2023-07-21 09:26:12,52.0,,2.0,2.0,,,,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
248,charge-density-models,,ml-dft,MIT,https://github.com/ulissigroup/charge-density-models,Tools to build charge density models using ocpmodels.,4,False,,ulissigroup/charge-density-models,https://github.com/ulissigroup/charge-density-models,2022-06-22 13:47:53,2023-11-29 15:07:42.000,2023-11-29 15:07:42,96.0,1.0,2.0,2.0,16.0,1.0,1.0,7.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
249,chemrev-gpr,,educational,,https://github.com/gabor1/chemrev-gpr,Notebooks accompanying the paper on GPR in materials and molecules in Chemical Reviews 2020.,4,False,,gabor1/chemrev-gpr,https://github.com/gabor1/chemrev-gpr,2020-12-18 23:48:06,2021-05-04 19:21:34.000,2021-05-04 19:21:30,10.0,,6.0,4.0,,,,6.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
250,TensorPotential,,ml-iap,https://github.com/ICAMS/TensorPotential/blob/main/LICENSE.md,https://cortner.github.io/ACEweb/software/,"Tensorpotential is a TensorFlow based tool for development, fitting ML interatomic potentials from electronic..",4,False,,ICAMS/TensorPotential,https://github.com/ICAMS/TensorPotential,2021-12-08 12:10:04,2023-07-10 16:37:18.000,2023-07-10 16:37:18,18.0,,4.0,2.0,2.0,,,5.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
251,interface-lammps-mlip-3,,md,GPL-2.0,https://gitlab.com/ivannovikov/interface-lammps-mlip-3,An interface between LAMMPS and MLIP (version 3).,4,False,,,,2023-04-24 12:48:51,2023-04-24 12:48:51.000,,,,3.0,,,4.0,,5.0,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,ivannovikov/interface-lammps-mlip-3,https://gitlab.com/ivannovikov/interface-lammps-mlip-3,,
252,ACEatoms,,general-tool,https://github.com/ACEsuit/ACEatoms.jl/blob/main/ASL.md,https://github.com/ACEsuit/ACEatoms.jl,Generic code for modelling atomic properties using ACE.,4,False,['lang-julia'],ACEsuit/ACEatoms.jl,https://github.com/ACEsuit/ACEatoms.jl,2021-03-23 23:50:03,2023-01-13 21:35:06.000,2023-01-13 21:28:08,134.0,,1.0,3.0,14.0,4.0,3.0,2.0,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
253,atom_by_atom,,rep-learn,,https://github.com/learningmatter-mit/atom_by_atom,Atom-by-atom design of metal oxide catalysts for the oxygen evolution reaction with Machine Learning.,4,False,"['surface-science', 'single-paper']",learningmatter-mit/atom_by_atom,https://github.com/learningmatter-mit/atom_by_atom,2023-05-30 20:18:00,2023-10-19 15:59:08.000,2023-10-19 15:35:49,74.0,10.0,,2.0,,,,2.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
254,SISSO++,,rep-eng,Apache-2.0,https://gitlab.com/sissopp_developers/sissopp,C++ Implementation of SISSO with python bindings.,4,False,['lang-cpp'],,,2021-04-30 14:20:59,2021-04-30 14:20:59.000,,,,3.0,,,,12.0,2.0,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,sissopp_developers/sissopp,https://gitlab.com/sissopp_developers/sissopp,,
255,cnine,,math,,https://github.com/risi-kondor/cnine,Cnine tensor library.,4,False,['lang-cpp'],risi-kondor/cnine,https://github.com/risi-kondor/cnine,2022-10-07 20:54:54,2023-11-26 19:29:21.000,2023-11-26 19:29:20,255.0,67.0,1.0,1.0,1.0,,1.0,2.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,https://risi-kondor.github.io/cnine/
256,magnetism-prediction,,rep-eng,Apache-2.0,https://github.com/dppant/magnetism-prediction,DFT-aided Machine Learning Search for Magnetism in Fe-based Bimetallic Chalcogenides.,4,False,"['magnetism', 'single-paper']",dppant/magnetism-prediction,https://github.com/dppant/magnetism-prediction,2022-09-13 03:58:10,2023-07-19 13:25:49.000,2023-07-19 13:25:49,46.0,,,3.0,,,,1.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
257,MLatom,,general-tool,https://creativecommons.org/licenses/by-nc-nd/4.0/,http://mlatom.com/,Machine learning for atomistic simulations.,4,False,,,,,,,,,,,,,,,,,,,MLatom,,,,https://pypi.org/project/MLatom,302.0,302.0,,,,3.0,,,,,,,,,,,,,,,,,http://mlatom.com/manual/
258,gprep,,ml-dft,MIT,https://gitlab.com/jmargraf/gprep,Fitting DFTB repulsive potentials with GPR.,4,False,['single-paper'],,,2019-09-30 09:15:04,2019-09-30 09:15:04.000,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,jmargraf/gprep,https://gitlab.com/jmargraf/gprep,,
259,closed-loop-acceleration-benchmarks,,materials-discovery,MIT,https://github.com/aced-differentiate/closed-loop-acceleration-benchmarks,Data and scripts in support of the publication By how much can closed-loop frameworks accelerate computational..,4,False,"['materials-discovery', 'active-learning', 'single-paper']",aced-differentiate/closed-loop-acceleration-benchmarks,https://github.com/aced-differentiate/closed-loop-acceleration-benchmarks,2022-11-10 20:22:30,2023-07-25 21:25:42.000,2023-05-02 17:07:48,17.0,,1.0,4.0,3.0,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
260,xDeepH,,ml-dft,LGPL-3.0,https://github.com/mzjb/xDeepH,Extended DeepH (xDeepH) method for magnetic materials.,3,False,"['magnetism', 'lang-julia']",mzjb/xDeepH,https://github.com/mzjb/xDeepH,2023-02-23 12:56:49,2023-06-14 11:44:53.000,2023-06-14 11:44:46,4.0,,1.0,2.0,,,,23.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
261,Coarse-Graining-Auto-encoders,,unsupervised,,https://github.com/learningmatter-mit/Coarse-Graining-Auto-encoders,,3,False,['single-paper'],learningmatter-mit/Coarse-Graining-Auto-encoders,https://github.com/learningmatter-mit/Coarse-Graining-Auto-encoders,2019-09-16 15:27:57,2019-08-16 21:39:34.000,2019-08-16 21:39:33,14.0,,7.0,6.0,,,,20.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
262,ML-DFT,,ml-dft,MIT,https://github.com/MihailBogojeski/ml-dft,A package for density functional approximation using machine learning.,3,False,,MihailBogojeski/ml-dft,https://github.com/MihailBogojeski/ml-dft,2020-09-14 22:15:56,2020-09-18 16:36:30.000,2020-09-18 16:36:30,9.0,,6.0,2.0,,1.0,1.0,19.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
263,SPINNER,,materials-discovery,GPL-3.0,https://github.com/MDIL-SNU/SPINNER,SPINNER (Structure Prediction of Inorganic crystals using Neural Network potentials with Evolutionary and Random..,3,False,"['lang-cpp', 'structure-prediction']",MDIL-SNU/SPINNER,https://github.com/MDIL-SNU/SPINNER,2021-07-15 02:10:58,2021-11-25 07:58:15.000,2021-11-25 07:58:15,102.0,,2.0,1.0,,1.0,,9.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
264,sl_discovery,,materials-discovery,Apache-2.0,https://github.com/CitrineInformatics-ERD-public/sl_discovery,Data processing and models related to Quantifying the performance of machine learning models in materials discovery.,3,False,"['materials-discovery', 'single-paper']",CitrineInformatics-ERD-public/sl_discovery,https://github.com/CitrineInformatics-ERD-public/sl_discovery,2022-10-24 18:10:14,2022-12-20 23:46:05.000,2022-12-20 23:45:57,5.0,,2.0,2.0,,,,5.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
265,Element encoder,,rep-learn,GPL-3.0,https://github.com/jeherr/element-encoder,Autoencoder neural network to compress properties of atomic species into a vector representation.,3,False,['single-paper'],jeherr/element-encoder,https://github.com/jeherr/element-encoder,2019-03-27 17:11:30,2020-01-09 15:54:27.000,2020-01-09 15:54:26,8.0,,1.0,4.0,,,1.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
266,KmdPlus,,unsupervised,,https://github.com/Minoru938/KmdPlus,"This module contains a class for treating kernel mean descriptor (KMD), and a function for generating descriptors with..",3,False,,Minoru938/KmdPlus,https://github.com/Minoru938/KmdPlus,2023-03-26 10:06:34,2023-10-17 08:28:01.000,2023-10-17 08:28:01,7.0,3.0,,1.0,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
267,DeepCDP,,ml-dft,,https://github.com/siddarthachar/deepcdp,DeepCDP: Deep learning Charge Density Prediction.,3,False,,siddarthachar/deepcdp,https://github.com/siddarthachar/deepcdp,2021-12-18 14:26:56,2023-06-16 20:38:23.000,2023-06-16 20:38:23,96.0,,,2.0,27.0,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
268,BERT-PSIE-TC,,lm,MIT,https://github.com/StefanoSanvitoGroup/BERT-PSIE-TC,A dataset of Curie temperatures automatically extracted from scientific literature with the use of the BERT-PSIE..,3,False,['magnetism'],StefanoSanvitoGroup/BERT-PSIE-TC,https://github.com/StefanoSanvitoGroup/BERT-PSIE-TC,2023-01-25 10:27:26,2023-08-18 11:47:45.000,2023-08-18 12:48:31,36.0,,2.0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
269,Linear vs blackbox,,xai,MIT,https://github.com/CitrineInformatics-ERD-public/linear-vs-blackbox,Code and data related to the publication: Interpretable models for extrapolation in scientific machine learning.,3,False,"['xai', 'single-paper', 'rep-eng']",CitrineInformatics-ERD-public/linear-vs-blackbox,https://github.com/CitrineInformatics-ERD-public/linear-vs-blackbox,2022-12-02 20:32:53,2022-12-16 18:48:12.000,2022-12-16 18:48:12,4.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
270,CSNN,,ml-dft,BSD-3-Clause,https://github.com/foxjas/CSNN,Primary codebase of CSNN - Concentric Spherical Neural Network for 3D Representation Learning.,3,False,,foxjas/CSNN,https://github.com/foxjas/CSNN,2022-05-19 15:40:49,2022-10-11 04:27:40.000,2022-10-11 04:27:40,6.0,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
271,Magpie,,general-tool,MIT,https://bitbucket.org/wolverton/magpie/,Materials Agnostic Platform for Informatics and Exploration (Magpie).,3,False,['lang-java'],,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
272,MALADA,,ml-dft,BSD-3-Clause,https://github.com/mala-project/malada,MALA Data Acquisition: Helpful tools to build data for MALA.,3,False,,mala-project/malada,https://github.com/mala-project/malada,2021-07-26 05:46:08,2023-05-24 09:18:24.000,2023-05-24 09:18:24,111.0,,1.0,2.0,4.0,17.0,2.0,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
273,ML-for-CurieTemp-Predictions,,rep-eng,MIT,https://github.com/msg-byu/ML-for-CurieTemp-Predictions,Machine Learning Predictions of High-Curie-Temperature Materials.,3,False,"['single-paper', 'magnetism']",msg-byu/ML-for-CurieTemp-Predictions,https://github.com/msg-byu/ML-for-CurieTemp-Predictions,2023-06-05 22:46:47,2023-06-14 19:05:50.000,2023-06-14 19:05:47,25.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
274,CSPML (crystal structure prediction with machine learning-based element substitution),,materials-discovery,,https://github.com/Minoru938/CSPML,Original implementation of CSPML.,2,False,['structure-prediction'],minoru938/cspml,https://github.com/Minoru938/CSPML,2022-01-15 10:59:27,2022-06-02 23:26:26.000,2022-06-02 23:26:26,7.0,,8.0,2.0,,2.0,1.0,14.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
275,SingleNN,,ml-iap,,https://github.com/lmj1029123/SingleNN,An efficient package for training and executing neural-network interatomic potentials.,2,False,['lang-cpp'],lmj1029123/SingleNN,https://github.com/lmj1029123/SingleNN,2020-03-11 18:36:16,2021-11-09 00:40:18.000,2021-11-09 00:40:10,17.0,,1.0,1.0,,1.0,,7.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
276,MLDensity_tutorial,,educational,,https://github.com/bfocassio/MLDensity_tutorial,Tutorial files to work with ML for the charge density in molecules and solids.,2,False,,bfocassio/MLDensity_tutorial,https://github.com/bfocassio/MLDensity_tutorial,2023-01-31 10:33:23,2023-02-22 19:20:32.000,2023-02-22 19:20:32,8.0,,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
277,MALA Tutorial,,educational,,https://github.com/mala-project/mala_tutorial,A full MALA hands-on tutorial.,2,False,,mala-project/mala_tutorial,https://github.com/mala-project/mala_tutorial,2023-03-09 14:01:54,2023-11-28 11:20:39.000,2023-11-28 11:17:01,24.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
278,PiNN Lab,,educational,GPL-3.0,https://github.com/Teoroo-CMC/PiNN_lab,,2,False,,Teoroo-CMC/PiNN_lab,https://github.com/Teoroo-CMC/PiNN_lab,2019-03-17 22:09:30,2023-05-01 15:59:56.000,2023-05-01 15:59:22,9.0,,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
279,gkx: Green-Kubo Method in JAX,,rep-learn,MIT,https://github.com/sirmarcel/gkx,Green-Kubo + JAX + MLPs = Anharmonic Thermal Conductivities Done Fast.,2,False,['transport-phenomena'],sirmarcel/gkx,https://github.com/sirmarcel/gkx,2023-04-30 12:25:16,2023-04-30 14:14:57.000,2023-04-30 14:14:46,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
280,e3psi,,ml-esm,LGPL-3.0,https://github.com/muhrin/e3psi,Equivariant machine learning library for learning from electronic structures.,2,False,,muhrin/e3psi,https://github.com/muhrin/e3psi,2022-08-08 10:48:30,2023-08-09 17:04:49.000,2023-04-10 17:04:33,14.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
281,Wigner Kernels,,math,,https://github.com/lab-cosmo/wigner_kernels,Collection of programs to benchmark Wigner kernels.,2,False,['benchmarking'],lab-cosmo/wigner_kernels,https://github.com/lab-cosmo/wigner_kernels,2022-12-08 12:28:26,2023-07-08 15:48:41.000,2023-07-08 15:48:37,109.0,,,1.0,,,,1.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
282,quantum-structure-ml,,general-tool,,https://github.com/hgheiberger/quantum-structure-ml,Multi-class classification model for predicting the magnetic order of magnetic structures and a binary classification..,2,False,"['magnetism', 'benchmarking']",hgheiberger/quantum-structure-ml,https://github.com/hgheiberger/quantum-structure-ml,2020-10-05 01:11:01,2022-12-22 21:45:40.000,2022-12-22 21:45:40,19.0,,,2.0,,,,1.0,2022-08-18 05:25:24,1.0.0,1.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
283,AMP,,rep-eng,,https://bitbucket.org/andrewpeterson/amp/,Amp is an open-source package designed to easily bring machine-learning to atomistic calculations.,2,False,,,,,,,,,,,,,,,,,,,amp-atomistics,,,,https://pypi.org/project/amp-atomistics,78.0,78.0,,,,3.0,,,,,,,,,,,,,,,,,https://amp.readthedocs.io/
284,q-pac,,ml-esm,MIT,,,2,False,['electrostatics'],,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,jmargraf/kqeq,,,
285,RuNNer,,ml-iap,GPL-3.0,https://www.uni-goettingen.de/de/560580.html,The RuNNer Neural Network Energy Representation is a Fortran-based framework for the construction of Behler-..,2,False,['lang-fortran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,https://theochemgoettingen.gitlab.io/RuNNer/
286,Point Edge Transformer,,rep-learn,CC-BY-4.0,https://zenodo.org/record/7967079,"Smooth, exact rotational symmetrization for deep learning on point clouds.",2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
287,SphericalNet,,rep-learn,,https://github.com/risilab/SphericalNet,Implementation of Clebsch-Gordan Networks (CGnet: https://arxiv.org/pdf/1806.09231.pdf) by GElib & cnine libraries in..,1,False,,risilab/SphericalNet,https://github.com/risilab/SphericalNet,2022-05-31 14:39:05,2022-06-07 03:57:10.000,2022-06-07 03:53:49,1.0,,,2.0,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
288,kdft,,ml-dft,,https://gitlab.com/jmargraf/kdf,The Kernel Density Functional (KDF) code allows generating ML based DFT functionals.,1,False,,,,2020-11-07 21:50:22,2020-11-07 21:50:22.000,,,,0.0,,,,,2.0,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,jmargraf/kdf,https://gitlab.com/jmargraf/kdf,,
