,name,resource,category,license,homepage,description,projectrank,show,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,github_release_downloads,maven_id,maven_url,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
224,ACEhamiltonians,,ml-dft,MIT,https://github.com/ACEsuit/ACEhamiltonians.jl,"Provides tools for constructing, fitting, and predicting self-consistent Hamiltonian and overlap matrices in solid-..",7,True,['lang-julia'],ACEsuit/ACEhamiltonians.jl,https://github.com/ACEsuit/ACEhamiltonians.jl,2022-01-17 20:54:22,2023-04-12 15:11:09.000,2023-04-12 15:04:14,33.0,,3.0,4.0,41.0,1.0,3.0,10.0,2022-05-20 17:07:42,arXiv.2111.13736,1.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
225,MEGAN: Multi Explanation Graph Attention Student,,xai,MIT,https://github.com/aimat-lab/graph_attention_student,Minimal implementation of graph attention student model architecture.,7,False,,aimat-lab/graph_attention_student,https://github.com/aimat-lab/graph_attention_student,2022-07-28 06:22:50,2024-01-03 09:11:25.000,2024-01-03 09:10:58,42.0,13.0,1.0,3.0,1.0,,,4.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
226,MEGAN,,xai,MIT,https://github.com/aimat-lab/graph_attention_student,Minimal implementation of graph attention student model architecture.,7,False,"['xai', 'rep-learn']",aimat-lab/graph_attention_student,https://github.com/aimat-lab/graph_attention_student,2022-07-28 06:22:50,2024-01-03 09:11:25.000,2024-01-03 09:10:58,42.0,13.0,1.0,3.0,1.0,,,4.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
227,pyLODE,,rep-eng,Apache-2.0,https://github.com/ceriottm/lode,Pythonic implementation of LOng Distance Equivariants.,7,False,['electrostatics'],ceriottm/lode,https://github.com/ceriottm/lode,2022-01-19 17:01:38,2023-07-05 09:57:29.000,2023-07-05 09:57:14,241.0,,1.0,3.0,,1.0,,3.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
228,2DMD dataset,,datasets,Apache-2.0,https://github.com/HSE-LAMBDA/ai4material_design/blob/main/docs/DATA.md,"Code for Kazeev, N., Al-Maeeni, A.R., Romanov, I. et al. Sparse representation for machine learning the properties of..",7,False,['material-defect'],HSE-LAMBDA/ai4material_design,https://github.com/HSE-LAMBDA/ai4material_design,2021-03-25 10:06:20,2023-11-21 11:30:42.000,2023-11-21 11:30:33,1118.0,1.0,2.0,8.0,28.0,,12.0,2.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
229,ai4material_design,,rep-learn,Apache-2.0,https://github.com/HSE-LAMBDA/ai4material_design,"Code for Kazeev, N., Al-Maeeni, A.R., Romanov, I. et al. Sparse representation for machine learning the properties of..",7,False,"['pre-trained', 'material-defect']",HSE-LAMBDA/ai4material_design,https://github.com/HSE-LAMBDA/ai4material_design,2021-03-25 10:06:20,2023-11-21 11:30:42.000,2023-11-21 11:30:33,1118.0,1.0,2.0,8.0,28.0,,12.0,2.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
230,MAChINE,,educational,MIT,https://github.com/aimat-lab/MAChINE,Client-Server Web App to introduce usage of ML in materials science to beginners.,7,False,,aimat-lab/MAChINE,https://github.com/aimat-lab/MAChINE,2023-04-17 14:29:06,2023-09-29 14:20:12.000,2023-09-29 10:20:31,1026.0,,,,7.0,9.0,23.0,1.0,,,,7.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
231,ML4pXRDs,,rep-learn,MIT,https://github.com/aimat-lab/ML4pXRDs,Contains code to train neural networks based on simulated powder XRDs from synthetic crystals.,7,True,"['xrd', 'single-paper']",aimat-lab/ML4pXRDs,https://github.com/aimat-lab/ML4pXRDs,2022-12-01 16:24:29,2023-07-14 08:17:06.000,2023-07-14 08:17:04,1320.0,,,3.0,,,,,2023-03-22 11:04:31,1.0,1.0,,,,,,,,0.0,,,,3.0,,,,,,2.0,,,,,,,,,,,
232,The Collection of Database and Dataset Resources in Materials Science,,community,,https://github.com/sedaoturak/data-resources-for-materials-science,"A list of databases, datasets and books/handbooks where you can find materials properties for machine learning..",6,True,['datasets'],sedaoturak/data-resources-for-materials-science,https://github.com/sedaoturak/data-resources-for-materials-science,2021-02-20 06:38:45,2023-11-03 12:16:07.000,2023-11-03 12:16:07,28.0,1.0,29.0,10.0,1.0,,1.0,197.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
233,EquiformerV2,,rep-learn,MIT,https://github.com/atomicarchitects/equiformer_v2,[arXiv23] EquiformerV2: Improved Equivariant Transformer for Scaling to Higher-Degree Representations.,6,True,,atomicarchitects/equiformer_v2,https://github.com/atomicarchitects/equiformer_v2,2023-06-21 07:09:58,2023-12-02 16:53:28.000,2023-12-02 16:53:11,9.0,1.0,14.0,4.0,,8.0,,104.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
234,Applied AI for Materials,,educational,,https://github.com/WardLT/applied-ai-for-materials,Course materials for Applied AI for Materials Science and Engineering.,6,False,,WardLT/applied-ai-for-materials,https://github.com/WardLT/applied-ai-for-materials,2020-10-12 19:39:06,2022-03-12 02:26:58.000,2022-03-12 02:26:41,107.0,,29.0,4.0,13.0,5.0,,50.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
235,ANI-1x Datasets,,datasets,MIT,https://github.com/aiqm/ANI1x_datasets,"The ANI-1ccx and ANI-1x data sets, coupled-cluster and density functional theory properties for organic molecules.",6,False,,aiqm/ANI1x_datasets,https://github.com/aiqm/ANI1x_datasets,2019-09-17 18:19:28,2022-04-11 17:25:55.000,2022-04-11 17:25:55,12.0,,5.0,6.0,,4.0,3.0,48.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
236,DeepDFT,,ml-dft,MIT,https://github.com/peterbjorgensen/DeepDFT,Official implementation of DeepDFT model.,6,True,,peterbjorgensen/DeepDFT,https://github.com/peterbjorgensen/DeepDFT,2020-11-03 11:51:15,2023-02-28 15:37:49.000,2023-02-28 15:37:37,128.0,,8.0,1.0,,1.0,3.0,44.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
237,DeepH-E3,,ml-dft,MIT,https://github.com/Xiaoxun-Gong/DeepH-E3,General framework for E(3)-equivariant neural network representation of density functional theory Hamiltonian.,6,True,['magnetism'],Xiaoxun-Gong/DeepH-E3,https://github.com/Xiaoxun-Gong/DeepH-E3,2023-03-16 11:25:58,2023-04-04 13:27:01.000,2023-04-04 13:26:27,16.0,,10.0,5.0,,3.0,6.0,43.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
238,MACE-Jax,,ml-iap,MIT,https://github.com/ACEsuit/mace-jax,Equivariant machine learning interatomic potentials in JAX.,6,True,,ACEsuit/mace-jax,https://github.com/ACEsuit/mace-jax,2023-02-06 12:10:16,2023-10-04 08:07:35.000,2023-10-04 08:07:35,207.0,,1.0,10.0,1.0,2.0,1.0,37.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
239,COMP6 Benchmark dataset,,datasets,MIT,https://github.com/isayev/COMP6,COMP6 Benchmark dataset for ML potentials.,6,False,,isayev/COMP6,https://github.com/isayev/COMP6,2017-12-29 16:58:35,2018-07-09 23:56:35.000,2018-07-09 23:56:34,27.0,,4.0,5.0,,2.0,1.0,36.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
240,DeepErwin,,ml-wft,https://github.com/mdsunivie/deeperwin/blob/master/LICENSE,https://github.com/mdsunivie/deeperwin,DeepErwin is a python 3.8+ package that implements and optimizes JAX 2.x wave function models for numerical solutions..,6,True,,mdsunivie/deeperwin,https://github.com/mdsunivie/deeperwin,2021-06-14 15:18:32,2023-10-16 07:46:05.000,2023-10-16 07:46:05,57.0,1.0,5.0,3.0,3.0,,11.0,36.0,2022-07-18 10:18:25,arxiv_2105.08351v2,2.0,6.0,deeperwin,,,,https://pypi.org/project/deeperwin,2.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,
241,MACE-Layer,,rep-learn,MIT,https://github.com/ACEsuit/mace-layer,Higher order equivariant graph neural networks for 3D point clouds.,6,True,,ACEsuit/mace-layer,https://github.com/ACEsuit/mace-layer,2022-11-09 17:03:41,2023-06-27 15:32:49.000,2023-06-06 10:09:58,19.0,,4.0,5.0,2.0,1.0,,28.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
242,milad,,rep-eng,GPL-3.0,https://github.com/muhrin/milad,Moment Invariants Local Atomic Descriptor.,6,False,['generative'],muhrin/milad,https://github.com/muhrin/milad,2020-04-23 09:14:24,2022-12-03 10:40:05.000,2022-12-03 10:39:59,110.0,,1.0,4.0,,,,28.0,,,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
243,charge_transfer_nnp,,rep-learn,MIT,https://github.com/pfnet-research/charge_transfer_nnp,Graph neural network potential with charge transfer.,6,False,['electrostatics'],pfnet-research/charge_transfer_nnp,https://github.com/pfnet-research/charge_transfer_nnp,2022-04-06 01:48:18,2022-04-06 01:53:35.000,2022-04-06 01:53:22,1.0,,6.0,13.0,,,,25.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
244,Mat2Spec,,ml-dft,MIT,https://github.com/gomes-lab/Mat2Spec,,6,False,['spectroscopy'],gomes-lab/Mat2Spec,https://github.com/gomes-lab/Mat2Spec,2022-01-17 11:45:57,2022-04-17 17:12:29.000,2022-04-17 17:12:29,8.0,,9.0,,,,,24.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
245,GLAMOUR,,rep-learn,MIT,https://github.com/learningmatter-mit/GLAMOUR,Graph Learning over Macromolecule Representations.,6,False,['single-paper'],learningmatter-mit/GLAMOUR,https://github.com/learningmatter-mit/GLAMOUR,2021-08-20 18:16:40,2022-12-31 17:56:21.000,2022-12-31 17:56:21,14.0,,6.0,3.0,,,8.0,18.0,2021-08-23 18:58:52,0.1,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
246,SALTED,,ml-dft,GPL-3.0,https://github.com/andreagrisafi/SALTED,Symmetry-Adapted Learning of Three-dimensional Electron Densities.,6,True,,andreagrisafi/SALTED,https://github.com/andreagrisafi/SALTED,2020-01-22 10:24:29,2023-12-14 10:08:03.000,2023-12-14 10:07:57,245.0,7.0,2.0,1.0,10.0,,2.0,16.0,2023-04-10 16:25:44,2.0.0,1.0,13.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
247,SA-GPR,,rep-eng,LGPL-3.0,https://github.com/dilkins/TENSOAP,Public repository for symmetry-adapted Gaussian Process Regression (SA-GPR).,6,False,['lang-c'],dilkins/TENSOAP,https://github.com/dilkins/TENSOAP,2020-05-04 14:19:01,2023-04-07 09:58:08.000,2022-09-29 09:30:45,25.0,,9.0,3.0,10.0,2.0,5.0,14.0,2020-12-17 16:51:47,2020.0,1.0,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
248,NICE,,rep-eng,MIT,https://github.com/lab-cosmo/nice,NICE (N-body Iteratively Contracted Equivariants) is a set of tools designed for the calculation of invariant and..,6,True,,lab-cosmo/nice,https://github.com/lab-cosmo/nice,2020-07-03 08:47:41,2023-05-01 09:22:21.000,2023-05-01 09:21:56,231.0,,2.0,6.0,7.0,2.0,1.0,12.0,,,1.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
249,AGOX,,materials-discovery,GPL-3.0,https://gitlab.com/agox/agox,AGOX is a package for global optimization of atomic system using e.g. the energy calculated from density functional..,6,False,['structure-optimization'],,,2022-03-08 09:08:13,2022-03-08 09:08:13.000,,,,3.0,,,11.0,7.0,12.0,,,2.0,,agox,,,,https://pypi.org/project/agox,30.0,30.0,,,,2.0,,,,,,,,,,,,,,agox/agox,https://gitlab.com/agox/agox,,
250,testing-framework,,ml-iap,,https://github.com/libAtoms/testing-framework,The purpose of this repository is to aid the testing of a large number of interatomic potentials for a variety of..,6,False,['benchmarking'],libAtoms/testing-framework,https://github.com/libAtoms/testing-framework,2020-03-04 11:43:15,2022-02-10 17:23:46.000,2022-02-10 17:23:46,225.0,,6.0,16.0,10.0,5.0,3.0,11.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
251,chemlift,,language-models,MIT,https://github.com/lamalab-org/chemlift,Language-interfaced fine-tuning for chemistry.,6,True,,lamalab-org/chemlift,https://github.com/lamalab-org/chemlift,2023-07-10 06:54:07,2023-11-30 10:47:50.000,2023-10-14 16:50:14,36.0,1.0,1.0,1.0,1.0,10.0,7.0,11.0,2023-11-30 19:42:07,0.0.1,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
252,CatGym,,reinforcement-learning,GPL,https://github.com/ulissigroup/catgym,Surface segregation using Deep Reinforcement Learning.,6,False,,ulissigroup/catgym,https://github.com/ulissigroup/catgym,2019-08-06 19:25:27,2021-08-30 17:05:36.000,2021-08-30 17:05:32,162.0,,2.0,4.0,,1.0,,10.0,,,,7.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
253,SciGlass,,datasets,MIT,https://github.com/drcassar/SciGlass,The database contains a vast set of data on the properties of glass materials.,6,True,,drcassar/SciGlass,https://github.com/drcassar/SciGlass,2019-06-19 19:36:32,2023-08-27 13:46:44.000,2023-08-27 13:46:44,28.0,,3.0,1.0,,,,8.0,2023-08-27 13:48:09,2.0.1,1.0,2.0,,,,,,,0.0,,,,3.0,,,,,,3.0,,,,,,,,,,,
254,PANNA,,ml-iap,MIT,https://gitlab.com/PANNAdevs/panna,A package to train and validate all-to-all connected network models for BP[1] and modified-BP[2] type local atomic..,6,False,['benchmarking'],,,2018-11-09 10:47:48,2018-11-09 10:47:48.000,,,,10.0,,,,,7.0,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,PANNAdevs/panna,https://gitlab.com/PANNAdevs/panna,,
255,fplib,,rep-eng,MIT,https://github.com/zhuligs/fplib,a fingerprint library.,6,False,"['lang-c', 'single-paper']",zhuligs/fplib,https://github.com/zhuligs/fplib,2015-09-07 08:18:27,2022-02-09 05:31:21.000,2022-02-09 05:31:12,37.0,,2.0,3.0,,,3.0,7.0,2021-02-03 21:40:23,pub,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
256,SOAPxx,,rep-eng,GPL-2.0,https://github.com/capoe/soapxx,A SOAP implementation.,6,False,['lang-cpp'],capoe/soapxx,https://github.com/capoe/soapxx,2016-03-29 10:00:00,2020-03-27 13:47:44.000,2020-03-27 13:47:36,289.0,,3.0,3.0,1.0,,2.0,7.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
257,COSMO Toolbox,,math,,https://github.com/lab-cosmo/toolbox,Assorted libraries and utilities for atomistic simulation analysis.,6,True,['lang-cpp'],lab-cosmo/toolbox,https://github.com/lab-cosmo/toolbox,2014-05-20 11:23:13,2023-06-23 15:07:59.000,2023-06-23 15:07:29,106.0,,5.0,26.0,1.0,,,6.0,,,,9.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
258,Equisolve,,general-tool,BSD-3-Clause,https://github.com/lab-cosmo/equisolve,A ML toolkit package utilizing the metatensor data format to build models for the prediction of equivariant properties..,6,False,['ml-iap'],lab-cosmo/equisolve,https://github.com/lab-cosmo/equisolve,2022-10-04 15:29:19,2023-10-27 10:03:59.000,2023-10-27 09:55:17,55.0,3.0,2.0,14.0,43.0,19.0,4.0,4.0,,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
259,LLM-Prop,,language-models,,https://github.com/vertaix/LLM-Prop,A repository for the LLM-Prop implementation.,6,False,,vertaix/LLM-Prop,https://github.com/vertaix/LLM-Prop,2022-10-16 19:15:21,2023-12-03 00:30:17.000,2023-12-03 00:30:03,170.0,41.0,2.0,2.0,,,,4.0,,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
260,MLXDM,,ml-iap,MIT,https://github.com/RowleyGroup/MLXDM,A Neural Network Potential with Rigorous Treatment of Long-Range Dispersion https://doi.org/10.1039/D2DD00150K.,6,False,['long-range'],RowleyGroup/MLXDM,https://github.com/RowleyGroup/MLXDM,2022-05-03 17:47:26,2023-10-18 17:16:41.000,2023-04-10 03:33:48,32.0,,1.0,5.0,,,,4.0,,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
261,Point Edge Transformer (PET),,ml-iap,,https://github.com/serfg/pet,Point Edge Transformer.,6,False,"['rep-learn', 'transformer']",serfg/pet,https://github.com/serfg/pet,2023-02-08 18:36:10,2024-01-11 12:03:30.000,2024-01-11 12:03:27,124.0,49.0,1.0,3.0,1.0,,,2.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
262,Visual Graph Datasets,,datasets,MIT,https://github.com/aimat-lab/visual_graph_datasets,Datasets for the training of graph neural networks (GNNs) and subsequent visualization of attributional explanations..,6,False,,aimat-lab/visual_graph_datasets,https://github.com/aimat-lab/visual_graph_datasets,2023-06-01 11:33:18,2024-01-02 15:40:06.000,2024-01-02 15:40:02,34.0,30.0,2.0,3.0,,,,1.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
263,Computational Autonomy for Materials Discovery (CAMD),,materials-discovery,Apache-2.0,https://github.com/ulissigroup/CAMD,Agent-based sequential learning software for materials discovery.,6,False,,ulissigroup/CAMD,https://github.com/ulissigroup/CAMD,2023-01-10 19:42:57,2023-01-10 19:49:35.000,2023-01-10 19:49:13,1336.0,,,1.0,,,,1.0,,,,17.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
264,"Data Handling, DoE and Statistical Analysis for Material Chemists",,educational,GPL-3.0,https://github.com/Teoroo-CMC/DoE_Course_Material,"Notebooks for workshops of DoE course, hosted by the Computational Materials Chemistry group at Uppsala University.",6,True,,Teoroo-CMC/DoE_Course_Material,https://github.com/Teoroo-CMC/DoE_Course_Material,2023-05-22 08:11:41,2023-06-26 12:48:17.000,2023-06-26 12:48:15,157.0,,13.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
265,tensorfieldnetworks,,rep-learn,MIT,https://github.com/tensorfieldnetworks/tensorfieldnetworks,,5,False,,tensorfieldnetworks/tensorfieldnetworks,https://github.com/tensorfieldnetworks/tensorfieldnetworks,2018-02-09 23:18:13,2020-01-07 17:22:16.000,2020-01-07 17:22:15,10.0,,28.0,9.0,2.0,,2.0,145.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
266,AI4Science101,,educational,,https://github.com/deepmodeling/AI4Science101,AI for Science.,5,False,,deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,2022-06-19 02:26:48,2022-09-04 02:06:18.000,2022-09-04 02:06:18,139.0,,12.0,10.0,28.0,,1.0,75.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
267,COATI,,generative,Apache 2.0,https://github.com/terraytherapeutics/COATI,COATI: multi-modal contrastive pre-training for representing and traversing chemical space.,5,True,"['drug-discovery', 'pre-trained', 'rep-learn']",terraytherapeutics/COATI,https://github.com/terraytherapeutics/COATI,2023-08-11 14:56:39,2023-10-27 16:55:39.000,2023-10-27 16:55:39,13.0,3.0,5.0,2.0,3.0,,,63.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
268,SchNOrb,,ml-wft,MIT,https://github.com/atomistic-machine-learning/SchNOrb,Unifying machine learning and quantum chemistry with a deep neural network for molecular wavefunctions.,5,False,,atomistic-machine-learning/SchNOrb,https://github.com/atomistic-machine-learning/SchNOrb,2019-09-17 12:41:48,2019-09-17 14:31:47.000,2019-09-17 14:31:19,2.0,,18.0,5.0,,1.0,,55.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
269,Machine Learning for Materials Hard and Soft,,educational,,https://github.com/CompPhysVienna/MLSummerSchoolVienna2022,ESI-DCAFM-TACO-VDSP Summer School on Machine Learning for Materials Hard and Soft.,5,False,,CompPhysVienna/MLSummerSchoolVienna2022,https://github.com/CompPhysVienna/MLSummerSchoolVienna2022,2022-07-01 08:42:41,2022-07-22 08:10:24.000,2022-07-22 08:10:24,49.0,,17.0,1.0,14.0,,,33.0,,,,11.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
270,Autobahn,,rep-learn,MIT,https://github.com/risilab/Autobahn,Repository for Autobahn: Automorphism Based Graph Neural Networks.,5,False,,risilab/Autobahn,https://github.com/risilab/Autobahn,2021-03-02 01:14:40,2022-03-01 21:04:09.000,2022-03-01 21:04:04,11.0,,2.0,5.0,,,,28.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
271,MLIP-3,,ml-iap,BSD-2-Clause,https://gitlab.com/ashapeev/mlip-3,MLIP-3: Active learning on atomic environments with Moment Tensor Potentials (MTP).,5,True,['lang-cpp'],,,2023-04-24 14:05:53,2023-04-24 14:05:53.000,,,,3.0,,,19.0,5.0,18.0,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,ashapeev/mlip-3,https://gitlab.com/ashapeev/mlip-3,,
272,EquivariantOperators.jl,,math,MIT,https://github.com/aced-differentiate/EquivariantOperators.jl,,5,False,['lang-julia'],aced-differentiate/EquivariantOperators.jl,https://github.com/aced-differentiate/EquivariantOperators.jl,2021-11-29 03:36:21,2023-09-27 18:34:44.000,2023-09-27 18:34:44,62.0,,,4.0,,,,17.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
273,SCFNN,,rep-learn,MIT,https://github.com/andy90/SCFNN,Self-consistent determination of long-range electrostatics in neural network potentials.,5,False,"['lang-cpp', 'electrostatics', 'single-paper']",andy90/SCFNN,https://github.com/andy90/SCFNN,2021-09-22 12:02:00,2022-01-30 02:29:03.000,2022-01-24 09:40:40,10.0,,8.0,2.0,,,,15.0,2022-01-30 02:29:04,1.0.0,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
274,rxngenerator,,generative,MIT,https://github.com/tsudalab/rxngenerator,A generative model for molecular generation via multi-step chemical reactions.,5,False,,tsudalab/rxngenerator,https://github.com/tsudalab/rxngenerator,2021-06-18 07:44:53,2022-08-09 07:21:44.000,2022-08-09 07:21:05,16.0,,2.0,9.0,2.0,1.0,,12.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
275,FieldSchNet,,rep-learn,MIT,https://github.com/atomistic-machine-learning/field_schnet,,5,False,,atomistic-machine-learning/field_schnet,https://github.com/atomistic-machine-learning/field_schnet,2020-11-18 10:26:59,2022-05-19 09:28:38.000,2022-05-19 09:28:38,26.0,,4.0,3.0,1.0,1.0,,11.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
276,3DSC Database,,datasets,https://github.com/aimat-lab/3DSC/blob/main/LICENSE.md,https://github.com/aimat-lab/3DSC,Repo for the paper publishing the superconductor database with 3D crystal structures.,5,True,"['superconductors', 'materials-discovery']",aimat-lab/3DSC,https://github.com/aimat-lab/3DSC,2021-11-02 09:07:57,2024-01-08 09:21:11.000,2024-01-08 09:21:11,53.0,1.0,3.0,2.0,,,,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
277,charge-density-models,,ml-dft,MIT,https://github.com/ulissigroup/charge-density-models,Tools to build charge density models using ocpmodels.,5,True,,ulissigroup/charge-density-models,https://github.com/ulissigroup/charge-density-models,2022-06-22 13:47:53,2023-11-29 15:07:42.000,2023-11-29 15:07:42,96.0,1.0,3.0,2.0,16.0,,2.0,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
278,CraTENet,,rep-learn,MIT,https://github.com/lantunes/CraTENet,An attention-based deep neural network for thermoelectric transport properties.,5,True,['transport-phenomena'],lantunes/CraTENet,https://github.com/lantunes/CraTENet,2022-06-30 10:40:06,2023-04-05 01:13:22.000,2023-04-05 01:13:11,24.0,,1.0,1.0,,,,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
279,BERT-PSIE-TC,,language-models,MIT,https://github.com/StefanoSanvitoGroup/BERT-PSIE-TC,A dataset of Curie temperatures automatically extracted from scientific literature with the use of the BERT-PSIE..,5,True,['magnetism'],StefanoSanvitoGroup/BERT-PSIE-TC,https://github.com/StefanoSanvitoGroup/BERT-PSIE-TC,2023-01-25 10:27:26,2023-08-18 11:47:45.000,2023-08-18 12:48:31,36.0,,3.0,1.0,,,,6.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
280,MolSLEPA,,generative,MIT,https://github.com/tsudalab/MolSLEPA,Interpretable Fragment-based Molecule Design with Self-learning Entropic Population Annealing.,5,True,['xai'],tsudalab/MolSLEPA,https://github.com/tsudalab/MolSLEPA,2023-04-10 15:04:55,2023-04-13 12:48:49.000,2023-04-13 12:48:49,11.0,,1.0,8.0,2.0,,,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
281,MAPI_LLM,,language-models,MIT,https://github.com/maykcaldas/MAPI_LLM,A LLM application developed during the LLM March MADNESS Hackathon https://doi.org/10.1039/D3DD00113J.,5,False,['dataset'],maykcaldas/MAPI_LLM,https://github.com/maykcaldas/MAPI_LLM,2023-03-30 04:24:54,2023-06-29 18:48:44.000,2023-06-08 18:46:04,21.0,,1.0,1.0,,,,4.0,2023-06-29 18:48:44,0.0.1,1.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
282,soap_turbo,,rep-eng,https://github.com/libAtoms/soap_turbo/blob/master/LICENSE.md,https://github.com/libAtoms/soap_turbo,soap_turbo comprises a series of libraries to be used in combination with QUIP/GAP and TurboGAP.,5,False,['lang-fortran'],libAtoms/soap_turbo,https://github.com/libAtoms/soap_turbo,2021-03-19 15:20:25,2023-05-24 09:42:07.000,2023-05-24 09:42:00,36.0,,5.0,7.0,,5.0,3.0,4.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
283,paper-data-redundancy,,datasets,BSD-3-Clause,https://github.com/mathsphy/paper-data-redundancy,Codes and data for the paper On the redundancy in large material datasets: efficient and robust learning with less data.,5,False,"['small-data', 'single-paper']",mathsphy/paper-data-redundancy,https://github.com/mathsphy/paper-data-redundancy,2023-06-10 15:00:28,2023-10-11 14:09:06.000,2023-09-12 17:11:30,14.0,,,1.0,,,,3.0,2023-10-11 14:09:07,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
284,COSMO Software Cookbook,,educational,BSD-3-Clause,https://github.com/lab-cosmo/software-cookbook,The COSMO cookbook contains recipes for atomic-scale modelling for materials and molecules.,5,False,,lab-cosmo/software-cookbook,https://github.com/lab-cosmo/software-cookbook,2023-05-23 10:33:47,2023-10-27 06:42:00.000,2023-10-27 06:30:34,35.0,6.0,1.0,13.0,27.0,2.0,1.0,3.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
